Country,Investment area,Year,Funder,Amount,Unit,Row type,Category (as printed in MoU),Source note,MoU footnote (verbatim),MoU footnote location,Source (MoU PDF)
Cameroon,Laboratory commodities,2029,USG,4330000.0,USD,Line item,Lab Commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Laboratory commodities,2030,USG,2850000.0,USD,Line item,Lab Commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2026,USG,1930000.0,USD,Line item,Frontline Lab Workers ($),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2027,USG,1750000.0,USD,Line item,Frontline Lab Workers ($),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2028,USG,1640000.0,USD,Line item,Frontline Lab Workers ($),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2029,USG,1390000.0,USD,Line item,Frontline Lab Workers ($),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2030,USG,920000.0,USD,Line item,Frontline Lab Workers ($),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2026,USG,312.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2027,USG,312.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2028,USG,249.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2029,USG,156.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2030,USG,62.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2026,USG,11800000.0,USD,Line item,Other Commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2027,USG,11800000.0,USD,Line item,Other Commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2028,USG,10700000.0,USD,Line item,Other Commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2029,USG,9080000.0,USD,Line item,Other Commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2030,USG,5970000.0,USD,Line item,Other Commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2026,USG,22170000.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2027,USG,20110000.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2028,USG,18880000.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2029,USG,16020000.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2030,USG,10530000.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2026,USG,5039.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2027,USG,5039.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2028,USG,4038.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2029,USG,2615.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2030,USG,1192.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Data systems,2026,USG,13370000.0,USD,Line item,Data Systems,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Data systems,2027,USG,12120000.0,USD,Line item,Data Systems,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Data systems,2028,USG,11380000.0,USD,Line item,Data Systems,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Data systems,2029,USG,9660000.0,USD,Line item,Data Systems,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Data systems,2030,USG,6350000.0,USD,Line item,Data Systems,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Strategic assistance / investment,2026,USG,18470000.0,USD,Line item,Strategic Assistance,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Strategic assistance / investment,2027,USG,16750000.0,USD,Line item,Strategic Assistance,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Strategic assistance / investment,2028,USG,15730000.0,USD,Line item,Strategic Assistance,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Strategic assistance / investment,2029,USG,13350000.0,USD,Line item,Strategic Assistance,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Strategic assistance / investment,2030,USG,8770000.0,USD,Line item,Strategic Assistance,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Management & operations,2026,USG,19100000.0,USD,Line item,Management & Operations,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Management & operations,2027,USG,15690000.0,USD,Line item,Management & Operations,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Management & operations,2028,USG,15290000.0,USD,Line item,Management & Operations,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Management & operations,2029,USG,12980000.0,USD,Line item,Management & Operations,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Management & operations,2030,USG,8530000.0,USD,Line item,Management & Operations,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,TOTAL,2026,USG,100930000.0,USD,Total / subtotal,TOTAL USG (App.1),Rounding: category rows sum to ~$399.27M vs printed $399.25M,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,TOTAL,2027,USG,91530000.0,USD,Total / subtotal,TOTAL USG (App.1),Rounding: category rows sum to ~$399.27M vs printed $399.25M,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,TOTAL,2028,USG,85930000.0,USD,Total / subtotal,TOTAL USG (App.1),Rounding: category rows sum to ~$399.27M vs printed $399.25M,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,TOTAL,2029,USG,72930000.0,USD,Total / subtotal,TOTAL USG (App.1),Rounding: category rows sum to ~$399.27M vs printed $399.25M,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,TOTAL,2030,USG,47930000.0,USD,Total / subtotal,TOTAL USG (App.1),Rounding: category rows sum to ~$399.27M vs printed $399.25M,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Laboratory commodities,2026,USG,5460000.0,USD,Appendix detail (do not sum),App.2 2026: VL Reagents & Consumables,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Laboratory commodities,2026,USG,175000.0,USD,Appendix detail (do not sum),App.2 2026: EID Reagents & Consumables,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2026,USG,251406.0,USD,Appendix detail (do not sum),App.2 2026: ARVs Infant Prophylaxis,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2026,USG,577406.0,USD,Appendix detail (do not sum),App.2 2026: ARVs Treatment,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2026,USG,357406.0,USD,Appendix detail (do not sum),App.2 2026: PrEP (TLD),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2026,USG,696406.0,USD,Appendix detail (do not sum),App.2 2026: HIV Rapid Tests,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2026,USG,600000.0,USD,Appendix detail (do not sum),App.2 2026: TB Pharma Prophylaxis,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2026,USG,3220000.0,USD,Appendix detail (do not sum),"App.2 2026: Malaria Prevention (LLINs, SMC)",,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2026,USG,1700000.0,USD,Appendix detail (do not sum),App.2 2026: Malaria Rapid Tests,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2026,USG,4300000.0,USD,Appendix detail (do not sum),"App.2 2026: Malaria Treatment (SP, Inj. Artesunate, ACTs)",,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2026,USG,100000.0,USD,Appendix detail (do not sum),App.2 2026: Emergency Commodities Rapid Response Fund,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Domestic health expenditure increase,2026,Government,30000000.0,USD,Alternative measure (do not sum),Govt of Cameroon: Total Health Expenditure Increase vs baseline (headline commitment),1:1 USG reduction if missed,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Domestic health expenditure increase,2027,Government,60000000.0,USD,Alternative measure (do not sum),Govt of Cameroon: Total Health Expenditure Increase vs baseline (headline commitment),1:1 USG reduction if missed,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Domestic health expenditure increase,2028,Government,90000000.0,USD,Alternative measure (do not sum),Govt of Cameroon: Total Health Expenditure Increase vs baseline (headline commitment),1:1 USG reduction if missed,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Domestic health expenditure increase,2029,Government,120000000.0,USD,Alternative measure (do not sum),Govt of Cameroon: Total Health Expenditure Increase vs baseline (headline commitment),1:1 USG reduction if missed,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Domestic health expenditure increase,2030,Government,150000000.0,USD,Alternative measure (do not sum),Govt of Cameroon: Total Health Expenditure Increase vs baseline (headline commitment),1:1 USG reduction if missed,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Commodities & HRH co-investment,2026,Government,11670000.0,USD,Aggregate co-investment (overlaps itemised rows - do not sum),GoC co-investment in commodities & HRH (within the $450M),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Commodities & HRH co-investment,2027,Government,11670000.0,USD,Aggregate co-investment (overlaps itemised rows - do not sum),GoC co-investment in commodities & HRH (within the $450M),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Commodities & HRH co-investment,2028,Government,13300000.0,USD,Aggregate co-investment (overlaps itemised rows - do not sum),GoC co-investment in commodities & HRH (within the $450M),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Commodities & HRH co-investment,2029,Government,15690000.0,USD,Aggregate co-investment (overlaps itemised rows - do not sum),GoC co-investment in commodities & HRH (within the $450M),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Commodities & HRH co-investment,2030,Government,20290000.0,USD,Aggregate co-investment (overlaps itemised rows - do not sum),GoC co-investment in commodities & HRH (within the $450M),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Laboratory commodities,2026,Government,0.0,USD,Line item,NEW GoC: Lab commodities (Sec 2.2.3),"Sec 2.2.3 minimum new funding; App.1 p.24 shows a conflicting cumulative series (563,193/2.03M/1.82M) - Sec values used",,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Laboratory commodities,2027,Government,0.0,USD,Line item,NEW GoC: Lab commodities (Sec 2.2.3),"Sec 2.2.3 minimum new funding; App.1 p.24 shows a conflicting cumulative series (563,193/2.03M/1.82M) - Sec values used",,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Laboratory commodities,2028,Government,524519.0,USD,Line item,NEW GoC: Lab commodities (Sec 2.2.3),"Sec 2.2.3 minimum new funding; App.1 p.24 shows a conflicting cumulative series (563,193/2.03M/1.82M) - Sec values used",,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Laboratory commodities,2029,Government,1300000.0,USD,Line item,NEW GoC: Lab commodities (Sec 2.2.3),"Sec 2.2.3 minimum new funding; App.1 p.24 shows a conflicting cumulative series (563,193/2.03M/1.82M) - Sec values used",,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Laboratory commodities,2030,Government,2780000.0,USD,Line item,NEW GoC: Lab commodities (Sec 2.2.3),"Sec 2.2.3 minimum new funding; App.1 p.24 shows a conflicting cumulative series (563,193/2.03M/1.82M) - Sec values used",,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Laboratory commodities,2026,Government,0.0,USD,Line item - existing (excl. from headline total),EXISTING GoC: Lab commodities (Sec 2.2.3),Not counted in App.1 co-financing headline,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Laboratory commodities,2027,Government,0.0,USD,Line item - existing (excl. from headline total),EXISTING GoC: Lab commodities (Sec 2.2.3),Not counted in App.1 co-financing headline,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Laboratory commodities,2028,Government,0.0,USD,Line item - existing (excl. from headline total),EXISTING GoC: Lab commodities (Sec 2.2.3),Not counted in App.1 co-financing headline,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Laboratory commodities,2029,Government,524519.0,USD,Line item - existing (excl. from headline total),EXISTING GoC: Lab commodities (Sec 2.2.3),Not counted in App.1 co-financing headline,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Laboratory commodities,2030,Government,1820000.0,USD,Line item - existing (excl. from headline total),EXISTING GoC: Lab commodities (Sec 2.2.3),Not counted in App.1 co-financing headline,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2026,Government,0.0,USD,Line item,NEW GoC: Other commodities (Sec 2.3.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2027,Government,0.0,USD,Line item,NEW GoC: Other commodities (Sec 2.3.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2028,Government,1100000.0,USD,Line item,NEW GoC: Other commodities (Sec 2.3.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2029,Government,1620000.0,USD,Line item,NEW GoC: Other commodities (Sec 2.3.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2030,Government,3110000.0,USD,Line item,NEW GoC: Other commodities (Sec 2.3.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2026,Government,0.0,USD,Line item - existing (excl. from headline total),EXISTING GoC: Other commodities (Sec 2.3.3),Not counted in App.1 co-financing headline,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2027,Government,0.0,USD,Line item - existing (excl. from headline total),EXISTING GoC: Other commodities (Sec 2.3.3),Not counted in App.1 co-financing headline,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2028,Government,0.0,USD,Line item - existing (excl. from headline total),EXISTING GoC: Other commodities (Sec 2.3.3),Not counted in App.1 co-financing headline,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2029,Government,1100000.0,USD,Line item - existing (excl. from headline total),EXISTING GoC: Other commodities (Sec 2.3.3),Not counted in App.1 co-financing headline,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Other commodities,2030,Government,2720000.0,USD,Line item - existing (excl. from headline total),EXISTING GoC: Other commodities (Sec 2.3.3),Not counted in App.1 co-financing headline,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2026,Government,0.0,FTEs,Line item,GoC new Frontline Lab Worker FTEs (Sec 2.2.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2027,Government,0.0,FTEs,Line item,GoC new Frontline Lab Worker FTEs (Sec 2.2.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2028,Government,62.0,FTEs,Line item,GoC new Frontline Lab Worker FTEs (Sec 2.2.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2029,Government,63.0,FTEs,Line item,GoC new Frontline Lab Worker FTEs (Sec 2.2.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline lab workers,2030,Government,62.0,FTEs,Line item,GoC new Frontline Lab Worker FTEs (Sec 2.2.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2026,Government,0.0,FTEs,Line item,GoC new Frontline Healthcare Worker FTEs (Sec 2.4.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2027,Government,0.0,FTEs,Line item,GoC new Frontline Healthcare Worker FTEs (Sec 2.4.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2028,Government,1001.0,FTEs,Line item,GoC new Frontline Healthcare Worker FTEs (Sec 2.4.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2029,Government,923.0,FTEs,Line item,GoC new Frontline Healthcare Worker FTEs (Sec 2.4.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Cameroon,Frontline healthcare workers,2030,Government,922.0,FTEs,Line item,GoC new Frontline Healthcare Worker FTEs (Sec 2.4.3),,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/04/Cameroon_MOU.pdf
Côte d'Ivoire,Surveillance & outbreak response,2026,USG,3916000.0,USD,Line item,Surveillance & Outbreak Response,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Surveillance & outbreak response,2027,USG,3916000.0,USD,Line item,Surveillance & Outbreak Response,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Surveillance & outbreak response,2028,USG,3916000.0,USD,Line item,Surveillance & Outbreak Response,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Surveillance & outbreak response,2029,USG,3916000.0,USD,Line item,Surveillance & Outbreak Response,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Surveillance & outbreak response,2030,USG,3916000.0,USD,Line item,Surveillance & Outbreak Response,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Laboratory commodities,2026,USG,4600000.0,USD,Line item,Laboratory commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Laboratory commodities,2027,USG,3900000.0,USD,Line item,Laboratory commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Laboratory commodities,2028,USG,3200000.0,USD,Line item,Laboratory commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Laboratory commodities,2029,USG,2500000.0,USD,Line item,Laboratory commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Laboratory commodities,2030,USG,1800000.0,USD,Line item,Laboratory commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Other commodities,2026,USG,30500000.0,USD,Line item,Health commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Other commodities,2027,USG,19500000.0,USD,Line item,Health commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Other commodities,2028,USG,18500000.0,USD,Line item,Health commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Other commodities,2029,USG,10000000.0,USD,Line item,Health commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Other commodities,2030,USG,6500000.0,USD,Line item,Health commodities,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Data systems,2026,USG,16000000.0,USD,Line item,Data systems,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Data systems,2027,USG,16000000.0,USD,Line item,Data systems,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Data systems,2028,USG,12500000.0,USD,Line item,Data systems,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Data systems,2029,USG,11000000.0,USD,Line item,Data systems,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Data systems,2030,USG,11000000.0,USD,Line item,Data systems,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Strategic assistance / investment,2026,USG,47065040.0,USD,Line item,Strategic assistance / technical assistance,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Strategic assistance / investment,2027,USG,53229040.0,USD,Line item,Strategic assistance / technical assistance,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Strategic assistance / investment,2028,USG,54729040.0,USD,Line item,Strategic assistance / technical assistance,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Strategic assistance / investment,2029,USG,49125040.0,USD,Line item,Strategic assistance / technical assistance,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Strategic assistance / investment,2030,USG,32405040.0,USD,Line item,Strategic assistance / technical assistance,,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Frontline lab workers,2026,USG,65.0,FTEs,Line item,Frontline laboratory workers (USG # FTEs),No dollar value in document,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Frontline lab workers,2027,USG,45.0,FTEs,Line item,Frontline laboratory workers (USG # FTEs),No dollar value in document,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Frontline lab workers,2028,USG,25.0,FTEs,Line item,Frontline laboratory workers (USG # FTEs),No dollar value in document,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Frontline lab workers,2029,USG,0.0,FTEs,Line item,Frontline laboratory workers (USG # FTEs),No dollar value in document,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Frontline lab workers,2030,USG,0.0,FTEs,Line item,Frontline laboratory workers (USG # FTEs),No dollar value in document,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
Côte d'Ivoire,Frontline healthcare workers,2026,USG,5556.0,FTEs,Line item,Frontline healthcare workers (USG core # FTEs),No dollar value in document,,,https://build.thinkglobalhealth.org/wp-content/uploads/2026/07/Cote-dIvoire-MOU.pdf
